,id
2498,519279
2499,372794
2500,178554
2501,613621
2502,10799
2503,463614
2504,395205
2505,226751
2506,448544
2507,313287
2508,567866
2509,462906
2510,721432
2511,402307
2512,314542
2513,306986
2514,477207
2515,607232
2516,382939
2517,287859
2518,378399
2519,172159
2520,538524
2521,60161
2522,511649
2523,380904
2524,307694
2525,445376
2526,256453
2527,701987
2528,577165
2529,319370
2530,281574
2531,682865
2532,459355
2533,492251
2534,283549
2535,629360
2536,602030
2537,659598
2538,500058
2539,161775
2540,578290
2541,582830
2542,369588
2543,148418
2544,74088
2545,695359
2546,214620
2547,518891
2548,347120
2549,224296
2550,519783
2551,215932
2552,370253
2553,46403
2554,620842
2555,390007
2556,466416
2557,647586
2558,132747
2559,314112
2560,551057
2561,616589
2562,537281
2563,403845
2564,464581
2565,275299
2566,669084
2567,133855
2568,586170
2569,88355
2570,395655
2571,673870
2572,545444
2573,538174
2574,469649
2575,233800
2576,573825
2577,666371
2578,190760
2579,284326
2580,497403
2581,140182
2582,361012
2583,57642
2584,386583
2585,470192
2586,543969
2587,667999
2588,364210
2589,678695
2590,521355
2591,634801
2592,319720
2593,472455
2594,575508
2595,348685
2596,444834
2597,201971
2598,200663
2599,353163
2600,382893
2601,540646
2602,18203
2603,516026
2604,108206
2605,648223
2606,616073
2607,151793
2608,223103
2609,184689
2610,371911
2611,621300
2612,148048
2613,150028
2614,692865
2615,449355
2616,309370
2617,462005
2618,533738
2619,460038
2620,199111
2621,104675
2622,246453
2623,428646
2624,75363
2625,388437
2626,315353
2627,375952
2628,15962
2629,367596
2630,440877
2631,703543
2632,380007
2633,630842
2634,265333
2635,443758
2636,568290
2637,279310
2638,634552
2639,662332
2640,472906
2641,653896
2642,250587
2643,99817
2644,237843
2645,399226
2646,412307
2647,471629
2648,387238
2649,85834
2650,603621
2651,188700
2652,143604
2653,141639
2654,236751
2655,596520
2656,280365
2657,134739
2658,162159
2659,149209
2660,555014
2661,346731
2662,310151
2663,452149
2664,294776
2665,677833
2666,137816
2667,327222
2668,47212
2669,157217
2670,502966
2671,359997
2672,586873
2673,658223
2674,693327
2675,720673
2676,274488
2677,434235
2678,42440
2679,322470
2680,396079
2681,617398
2682,199541
2683,465390
2684,179715
2685,510408
2686,83149
2687,588494
2688,524854
2689,30285
2690,526869
2691,125578
2692,357570
2693,539765
2694,279740
2695,544255
2696,471783
2697,606073
2698,387392
2699,278852
2700,538877
2701,360603
2702,525746
2703,218253
2704,427419
2705,509629
2706,143254
2707,413845
2708,474581
2709,473244
2710,679084
2711,236301
2712,458114
2713,365401
2714,174127
2715,546792
2716,517637
2717,412757
2718,618597
2719,257612
2720,274172
2721,534157
2722,396583
2723,464978
2724,310501
2725,528174
2726,215461
2727,616970
2728,532980
2729,452519
2730,401481
2731,620511
2732,552381
2733,696125
2734,136354
2735,379137
2736,517322
2737,399363
2738,201567
2739,52856
2740,174432
2741,237906
2742,662277
2743,109102
2744,472843
2745,195974
2746,473751
2747,520051
2748,458401
2749,365114
2750,367129
2751,331749
2752,382485
2753,312029
2754,21181
2755,136641
2756,359978
2757,609369
2758,70024
2759,243714
2760,396096
2761,289902
2762,157352
2763,27956
2764,327367
2765,11537
2766,467342
2767,16708
2768,429811
2769,608981
2770,369834
2771,394551
2772,531640
2773,291431
2774,659824
2775,692920
2776,587274
2777,133443
2778,154987
2779,404396
2780,573433
2781,525253
2782,606566
2783,545852
2784,471296
2785,387687
2786,204765
2787,252105
2788,37055
2789,61635
2790,386995
2791,63608
2792,543085
2793,191464
2794,219854
2795,30790
2796,285188
2797,596035
2798,98210
2799,663935
2800,318074
2801,51329
2802,440898
2803,168041
2804,632890
2805,655554
2806,33915
2807,231581
2808,304057
2809,257757
2810,201137
2811,412612
2812,662627
2813,194236
2814,250092
2815,376692
2816,617727
2817,391303
2818,549522
2819,327737
2820,72449
2821,693798
2822,244481
2823,317381
2824,579194
2825,620454
2826,609739
2827,455399
2828,616835
2829,450461
2830,377980
2831,243344
2832,308977
2833,133013
2834,693262
2835,428353
2836,315646
2837,455663
2838,506163
2839,502989
2840,612525
2841,199404
2842,211834
2843,294799
2844,240991
2845,441
2846,164961
2847,271235
2848,394101
2849,434370
2850,291061
2851,618128
2852,517288
2853,665418
2854,441270
2855,539620
2856,653879
2857,303268
2858,264934
2859,306590
2860,191034
2861,667425
2862,5964
2863,380512
2864,525603
2865,686963
2866,569897
2867,538932
2868,650756
2869,278917
2870,703056
2871,520952
2872,619693
2873,398572
2874,18716
2875,474997
2876,378726
2877,595249
2878,19804
2879,383294
2880,145695
2881,319235
2882,389699
2883,396995
2884,289001
2885,71635
2886,216758
2887,697221
2888,401897
2889,326576
2890,370316
2891,275276
2892,215877
2893,43744
2894,528898
2895,259319
2896,178411
2897,613764
2898,153741
2899,135597
2900,389363
2901,608082
2902,612876
2903,369137
2904,184666
2905,659127
2906,42856
2907,227906
2908,37956
2909,470487
2910,543986
2911,477342
2912,524442
2913,207149
2914,666664
2915,380841
2916,542694
2917,619369
2918,398088
2919,349978
2920,298610
2921,248158
2922,330508
2923,490779
2924,304954
2925,363490
2926,189404
2927,602525
2928,541811
2929,444971
2930,169650
2931,306969
2932,421488
2933,700380
2934,521210
2935,424370
2936,250991
2937,237455
2938,123013
2939,683262
2940,251683
2941,648366
2942,635656
2943,318977
2944,305646
2945,353026
2946,696963
2947,370746
2948,583237
2949,548333
2950,430763
2951,224783
2952,377083
2953,454588
2954,373869
2955,214335
2956,311255
2957,529620
2958,554310
2959,216308
2960,164598
2961,73258
2962,498349
2963,643879
2964,181034
2965,697671
2966,245290
2967,551112
2968,314057
2969,342637
2970,692473
2971,394802
2972,672627
2973,721127
2974,244878
2975,160888
2976,647569
2977,308074
2978,68044
2979,395710
2980,43314
2981,586035
2982,323324
2983,15574
2984,377579
2985,321319
2986,23915
2987,207519
2988,630454
2989,619739
2990,703955
2991,702647
2992,607727
2993,81932
2994,497546
2995,361157
2996,477712
2997,524012
2998,605034
2999,678504
3000,230144
3001,348514
3002,28524
3003,570161
3004,426199
3005,192136
3006,547212
3007,699842
3008,713282
3009,627846
3010,461412
3011,519042
3012,243893
3013,317856
3014,107262
3015,552913
3016,599817
3017,500799
3018,624769
3019,289685
3020,695498
3021,74749
3022,314779
3023,345326
3024,313546
3025,155912
3026,216426
3027,556403
3028,453563
3029,405303
3030,148623
3031,45917
3032,314283
3033,221755
3034,464610
3035,359305
3036,537110
3037,392201
3038,561770
3039,616618
3040,691988
3041,669315
3042,275108
3043,208438
3044,298094
3045,637145
3046,200008
3047,514670
3048,630680
3049,232483
3050,600236
3051,386612
3052,301982
3053,263526
3054,366446
3055,494917
3056,591877
3057,632717
3058,122985
3059,206975
3060,700504
3061,138171
3062,219679
3063,264349
3064,590765
3065,213274
3066,47880
3067,340574
3068,456331
3069,96170
3070,554594
3071,376915
3072,211249
3073,369619
3074,148789
3075,584376
3076,156797
3077,17637
3078,564122
3079,151052
3080,297731
3081,277565
3082,419770
3083,640428
3084,24854
3085,530285
3086,208068
3087,223338
3088,370438
3089,338246
3090,25746
3091,478263
3092,240616
3093,219383
3094,263176
3095,386242
3096,331964
3097,177530
3098,33368
3099,188868
3100,18038
3101,202465
3102,601974
3103,53969
3104,474610
3105,655780
3106,168295
3107,54605
3108,334635
3109,606618
3110,282499
3111,679315
3112,139330
3113,78290
3114,604625
3115,82830
3116,49934
3117,468633
3118,685162
3119,173573
3120,125313
3121,715356
3122,222483
3123,311982
3124,320226
3125,293772
3126,627145
3127,23738
3128,21705
3129,244655
3130,504670
3131,552010
3132,625178
3133,134502
3134,277836
3135,537813
3136,674527
3137,622347
3138,625482
3139,59037
3140,371679
3141,358514
3142,296570
3143,45014
3144,580335
3145,220144
3146,617009
3147,306744
3148,446761
3149,515061
3150,86520
3151,588705
3152,443099
3153,301081
3154,629858
3155,3367
3156,234557
3157,307856
3158,233292
3159,141402
3160,678857
3161,303116
3162,468263
3163,48276
3164,348847
3165,408862
3166,287731
3167,349755
3168,520285
3169,144250
3170,251904
3171,360438
3172,56268
3173,41954
3174,321964
3175,131350
3176,627515
3177,268690
3178,149198
3179,613949
3180,368008
3181,246238
3182,97761
3183,323959
3184,534696
3185,96873
3186,610666
3187,225716
3188,480407
3189,462394
3190,556950
3191,582758
3192,371229
3193,274349
3194,325474
3195,276374
3196,536351
3197,214948
3198,217667
3199,479472
3200,24157
3201,395897
3202,387453
3203,471042
3204,594376
3205,51057
3206,141052
3207,657617
3208,601077
3209,704117
3210,543251
3211,477895
3212,515431
3213,203274
3214,350574
3215,37281
3216,196175
3217,379619
3218,304329
3219,339142
3220,92076
3221,550492
3222,432836
3223,622202
3224,134447
3225,277973
3226,372813
3227,325161
3228,152691
3229,276661
3230,529948
3231,157169
3232,101709
3233,128464
3234,155154
3235,562019
3236,467179
3237,176634
3238,680225
3239,544081
3240,84458
3241,399158
3242,381991
3243,203761
3244,350061
3245,30051
3246,307913
3247,589952
3248,601562
3249,525592
3250,282026
3251,594663
3252,36886
3253,349240
3254,80948
3255,541283
3256,475847
3257,193662
3258,125256
3259,32596
3260,355263
3261,250303
3262,468776
3263,443426
3264,700912
3265,293637
3266,436526
3267,554982
3268,320363
3269,40353
3270,610373
3271,552155
3272,97274
3273,401655
3274,579205
3275,671660
3276,555690
3277,433374
3278,418024
3279,163965
3280,227394
3281,688245
3282,534229
3283,467529
3284,294058
3285,118482
3286,479537
3287,241142
3288,149527
3289,233787
3290,387516
3291,471107
3292,249572
3293,299390
3294,680675
3295,366850
3296,399508
3297,3672
3298,203331
3299,228061
3300,86035
3301,515574
3302,174259
3303,618313
3304,257096
3305,125606
3306,3388
3307,510776
3308,48333
3309,328303
3310,35603
3311,468326
3312,365285
3313,679600
3314,511864
3315,525438
3316,527405
3317,305884
3318,54310
3319,591031
3320,249088
3321,317440
3322,504365
3323,611831
3324,620395
3325,566959
3326,133228
3327,564964
3328,627450
3329,321821
3330,95619
3331,403238
3332,455458
3333,460716
3334,258363
3335,371696
3336,150706
3337,608743
3338,402583
3339,560927
3340,183662
3341,500326
3342,338753
3343,556546
3344,498522
3345,313403
3346,216563
3347,240303
3348,669250
3349,395481
3350,530790
3351,642100
3352,466768
3353,432135
3354,359240
3355,44740
3356,609851
3357,272788
3358,31640
3359,351670
3360,589051
3361,542155
3362,108528
3363,661660
3364,545690
3365,509804
3366,121645
3367,516708
3368,85249
3369,540168
3370,235203
3371,366503
3372,386757
3373,350962
3374,363701
3375,230001
3376,263199
3377,111709
3378,113734
3379,145154
3380,700011
3381,284408
3382,421719
3383,414457
3384,652803
3385,207372
3386,34442
3387,302212
3388,354472
3389,143983
3390,664462
3391,599952
3392,552856
3393,457936
3394,136883
3395,77923
3396,519107
3397,167926
3398,532257
3399,269594
3400,626611
3401,480811
3402,389158
3403,454619
3404,245101
3405,137791
3406,456624
3407,238431
3408,505124
3409,598640
3410,119339
3411,68785
3412,711250
3413,24911
3414,466338
3415,484151
3416,277420
3417,134914
3418,581031
3419,178780
3420,503859
3421,156328
3422,17288
3423,100548
3424,179892
3425,358902
3426,183232
3427,695477
3428,449882
3429,216133
3430,93237
3431,498172
3432,651686
3433,470716
3434,575676
3435,140706
3436,361696
3437,656143
3438,542505
3439,630395
3440,307440
3441,202520
3442,175448
3443,489299
3444,473839
3445,681064
3446,234941
3447,85619
3448,398319
3449,438168
3450,469537
3451,302642
3452,34012
3453,547707
3454,108482
3455,82426
3456,632652
3457,172677
3458,305187
3459,7261
3460,363351
3461,55501
3462,230451
3463,348001
3464,169191
3465,286065
3466,423374
3467,475514
3468,248699
3469,441948
3470,138034
3471,443975
3472,63960
3473,284058
3474,477529
3475,273930
3476,166264
3477,376850
3478,626241
3479,507549
3480,389508
3481,621584
3482,238061
3483,245551
3484,20401
3485,73599
3486,119769
3487,531928
3488,647752
3489,596127
3490,385602
3491,353837
3492,188307
3493,115463
3494,248949
3495,633690
3496,30728
3497,384910
3498,682561
3499,358328
3500,325618
3501,580509
3502,480391
3503,157610
3504,692998
3505,291489
3506,643068
3507,567098
3508,181825
3509,274125
3510,317293
3511,620546
3512,627283
3513,503273
3514,377892
3515,288352
3516,160099
3517,696488
3518,599728
3519,239559
3520,308865
3521,693370
3522,503789
3523,481979
3524,343134
3525,638875
3526,210634
3527,368264
3528,454863
3529,179742
3530,199516
3531,211926
3532,373582
3533,220282
3534,164873
3535,449752
3536,322427
3537,89513
3538,434262
3539,394013
3540,69747
3541,81123
3542,512462
3543,204227
3544,127512
3545,667537
3546,360654
3547,591318
3548,50979
3549,517230
3550,541450
3551,618190
3552,304515
3553,125485
3554,64525
3555,399271
3556,255228
3557,122340
3558,52944
3559,472951
3560,318536
3561,425023
3562,260166
3563,382597
3564,676776
3565,401086
3566,21093
3567,528573
3568,406743
3569,450123
3570,555043
3571,407851
3572,289810
3573,40580
3574,643438
3575,345849
3576,274575
3577,137841
3578,199146
3579,119913
3580,567132
3581,271777
3582,692832
3583,693720
3584,530840
3585,557584
3586,528089
3587,627329
3588,428611
3589,105930
3590,604449
3591,207958
3592,679179
3593,62808
3594,265364
3595,360204
3596,558671
3597,476441
3598,630815
3599,525341
3600,334459
3601,349169
3602,440820
3603,121995
3604,300805
3605,417152
3606,191576
3607,114272
3608,363582
3609,142412
3610,629767
3611,304846
3612,230282
3613,169742
3614,602437
3615,281173
3616,577562
3617,700292
3618,237547
3619,250883
3620,597736
3621,67759
3622,251791
3623,648274
3624,175761
3625,123101
3626,440089
3627,85530
3628,378264
3629,540611
3630,413111
3631,168850
3632,438241
3633,435189
3634,642679
3635,370654
3636,295560
3637,359539
3638,616024
3639,214227
3640,269717
3641,451362
3642,534803
3643,677537
3644,578697
3645,161372
3646,274826
3647,502198
3648,626168
3649,623690
3650,551000
3651,76148
3652,340718
3653,291870
3654,68156
3655,673827
3656,530513
3657,375456
3658,312992
3659,105463
3660,153203
3661,666326
3662,205436
3663,298352
3664,538123
3665,513273
3666,605608
3667,700768
3668,705090
3669,381211
3670,656790
3671,229109
3672,425920
3673,683720
3674,305304
3675,540241
3676,474885
3677,348282
3678,169312
3679,379926
3680,678292
3681,597366
3682,649936
3683,281523
3684,319327
3685,577132
3686,554652
3687,91573
3688,407152
3689,161722
3690,312838
3691,499919
3692,295130
3693,401985
3694,275364
3695,583775
3696,221539
3697,100231
3698,450820
3699,154196
3700,68506
3701,464186
3702,392597
3703,537686
3704,638526
3705,153653
3706,44193
3707,626538
3708,225829
3709,314515
3710,245228
3711,340348
3712,184774
3713,363428
3714,50580
3715,523295
3716,35879
3717,653438
3718,605258
3719,381641
3720,543894
3721,170133
3722,589682
3723,513623
3724,298702
3725,456018
3726,338495
3727,659520
3728,293908
3729,130668
3730,518829
3731,608485
3732,369530
3733,464493
3734,403957
3735,23942
3736,246812
3737,154483
3738,323373
3739,483102
3740,290627
3741,440436
3742,278043
3743,80677
3744,298217
3745,170426
3746,476857
3747,332098
3748,597389
3749,138258
3750,383369
3751,570618
3752,286209
3753,423118
3754,475778
3755,607770
3756,386491
3757,174936
3758,35896
3759,237402
3760,364302
3761,99456
3762,79602
3763,415883
3764,577427
3765,475282
3766,142557
3767,201863
3768,304903
3769,353071
3770,628930
3771,540754
3772,85475
3773,382981
3774,596961
3775,419459
3776,100724
3777,397280
3778,268940
3779,129449
3780,689638
3781,208341
3782,223011
3783,161237
3784,400382
3785,598586
3786,431826
3787,71232
3788,311202
3789,153716
3790,95926
3791,308473
3792,290277
3793,88617
3794,164465
3795,132205
3796,322831
3797,688880
3798,567974
3799,624440
3800,130238
3801,211530
3802,429145
3803,373994
3804,389334
3805,342230
3806,415929
3807,113558
3808,667921
3809,64899
3810,383739
3811,423548
3812,607320
3813,651540
3814,205123
3815,300043
3816,491996
3817,538436
3818,80227
3819,630053
3820,177249
3821,378771
3822,85025
3823,516564
3824,305241
3825,200321
3826,87018
3827,514559
3828,542339
3829,520905
3830,701895
3831,384506
3832,682977
3833,364752
3834,629272
3835,677022
3836,209803
3837,181433
3838,697276
3839,487842
3840,578382
3841,311652
3842,289056
3843,419009
3844,100374
3845,310940
3846,46511
3847,370341
3848,466504
3849,430364
3850,620950
3851,506134
3852,550754
3853,388175
3854,210771
3855,97448
3856,552769
3857,676799
3858,579439
3859,586961
3860,693235
3861,165624
3862,669895
3863,308920
3864,291036
3865,394156
3866,89456
3867,155292
3868,322562
3869,211863
3870,454926
3871,536582
3872,393693
3873,465282
3874,588586
3875,357462
